seed, 0x0,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
22, 0x6722784cac11ac88,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
23, 0xee87569a48fc45d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
24, 0xb821dcbe74d18661,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
25, 0xa5d1876ef3da1a81,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
26, 0xe4121c2af72a483,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
27, 0x2d747e355a52cf43,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
28, 0x609059957bd03725,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
29, 0xc3327244b49e16c5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
30, 0xb5ae6cb000dde769,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
31, 0x774315003209017,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
32, 0xa2013397ba8db605,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
33, 0x73b228945dbcd957,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
34, 0x801af7190375d3c0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
35, 0xae6dca29f24c9c67,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
36, 0xd1cc0bcb1ca26249,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
37, 0x1defa62a5bd853be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
38, 0x67c2f5557fa89462,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
39, 0xf1729b58122fab02,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
40, 0xb67eb71949ec6c42,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
41, 0x5456366ec1f8f7d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
42, 0x44492b32eb7966f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
43, 0xa801804159f175f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
44, 0x5a416f23cac70d84,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
45, 0x186f55293302303d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
46, 0x7339d5d7b6a43639,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
47, 0xfc6df38d6a566121,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
48, 0xed2fe018f150b39e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
49, 0x508e0b04a781fa1b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
50, 0x8bee9d50f32eaf50,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
51, 0x9870015d37e63cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
52, 0x93c6b12309c14f2d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
53, 0xb571cf798abe93ff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
54, 0x85c35a297a88ae6e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
55, 0x9b1b79afe497a2ae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
56, 0x1ca02e5b95d96b8d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
57, 0x5bb695a666c0a94a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
58, 0x4e3caf9bbab0b208,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
59, 0x44a44be1a89f2dc1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
60, 0x4ff37c33445758d1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
61, 0xd0e02875322f35da,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
62, 0xfd449a91fb92646b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
63, 0xbe0b49096b95db4d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
64, 0xffa3647cad13ef5d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
65, 0x75c127a61acd10c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
66, 0xd65f697756f5f98e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
67, 0x3ced84be93d94434,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
68, 0x4da3095c2fc46d68,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
69, 0x67564e2a771ee9ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
70, 0x36944775180644a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
71, 0xf458db1c177cdb60,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
72, 0x5b58406dcd034c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
73, 0x793301a3fdab2a73,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
74, 0x1c2a1a16d6db6128,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
75, 0xc2dacd4ddddbe56c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
76, 0x2e7d15be2301a111,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
77, 0xd4f4a6341b3bcd18,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
78, 0x3622996bbe6a9e3b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
79, 0xaf29aa9a7d6d47da,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
80, 0x6d7dbb74a4cd68ae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
81, 0xc260a17e0f39f841,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
82, 0xdee0170f2af66f0d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
83, 0xf84ae780d7b5a06e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
84, 0x8326247b73f43c3a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
85, 0xd44eef44b4f98b84,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
86, 0x3d10aee62ec895e3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
87, 0x4f23fef01bf703b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
88, 0xf8e50aa57d888df6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
89, 0x7da67411e3bef261,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
90, 0x1d00f2769b2f96d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
91, 0x7ef9a15b7444b84e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
92, 0xcfa16436cc2b7e21,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
93, 0x29ab8cfac00460ff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
94, 0x23613de8608b0e70,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
95, 0xb1aa0980625798a8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
96, 0xb9256fd29db7df99,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
97, 0xdacf311bf3e7fa18,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
98, 0xa013c8f9fada20d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
99, 0xaf5fd4fe8230fe3e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
100, 0xd3d59ca55102bc5c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
101, 0x9d08e2aa5242767f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
102, 0x40278fe131e83b53,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
103, 0x56397d03c7c14c98,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
104, 0xe874b77b119359b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
105, 0x926a1ba4304ab19f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
106, 0x1e115d5aa695a91d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
107, 0xc6a459df441f2fe3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
108, 0x2ca842bc1b0b3c6a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
109, 0x24c804cf8e5eed16,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
110, 0x7ca00fc4a4c3ebd3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
111, 0x546af7cecc4a4ba6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
112, 0x8faae1fa18fd6e3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
113, 0x40420b0089641a6a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
114, 0x88175a35d9abcb83,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
115, 0xf7d746d1b8b1357c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
116, 0x7dae771a651be970,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
117, 0x2f6485247ee4df84,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
118, 0x6883702fab2d8ec5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
119, 0xeb7eea829a67f9a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
120, 0x60d5880b485562ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
121, 0x7d4ca3d7e41a4e7e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
122, 0xbb7fef961ab8de18,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
123, 0x3b92452fb810c164,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
124, 0x5f4b4755348b338,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
125, 0xca45a715a7539806,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
126, 0xc33efd9da5399dd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
127, 0x593d665a51d4aedd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
128, 0x75d6b8636563036b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
129, 0x7b57caa55e262082,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
130, 0x4ede7427969e0dd5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
131, 0xc3f19b6f78ea00b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
132, 0xeea7bab9be2181ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
133, 0x652c45fe9c420c04,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
134, 0x14ba9e3d175670ee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
135, 0xd2ad156ba6490474,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
136, 0x4d65ae41065f614,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
137, 0x6ff911c8afa28eb1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
138, 0xedc2b33588f3cb68,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
139, 0x437c8bc324666a2f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
140, 0x828cee25457a3f0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
141, 0x530c986091f31b9b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
142, 0x2f34671e8326ade7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
143, 0x4f686a8f4d77f6da,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
144, 0xa4c1987083498895,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
145, 0xbce5a88b672b0fb1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
146, 0x8476115a9e6a00cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
147, 0x16de18a55dd2c238,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
148, 0xdf38cf4c416232bc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
149, 0x2cb837924e7559f3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
150, 0xfad4727484e982ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
151, 0x32a55d4b7801e4f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
152, 0x8b9ef96804bd10a5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
153, 0xa1fd422c9b5cf2a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
154, 0xf46ddb122eb7e442,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
155, 0x6e3842547afa3b33,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
156, 0x863dee1c34afe5c4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
157, 0x6a43a1935b6db171,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
158, 0x1060a5c2f8145821,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
159, 0xf783ec9ed34c4607,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
160, 0x1da4a86bf5f8c0b0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
161, 0x4c7714041ba12af8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
162, 0x580da7010be2f192,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
163, 0xad682fe795a7ea7a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
164, 0x6687b6cb88a9ed2c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
165, 0x3c8d4b175517cd18,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
166, 0xe9247c3a524a6b6b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
167, 0x337ca9cfaa02658,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
168, 0xed95399481c6feec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
169, 0x58726a088e606062,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
170, 0xfe7588a5b4ee342a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
171, 0xee434c7ed146fdee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
172, 0xe2ade8b60fdc4ba5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
173, 0xd57e4c155de4eaab,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
174, 0xdefeae12de1137cb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
175, 0xb7a276a241316ac1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
176, 0xeb838b1b1df4ca15,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
177, 0x6f78965edea32f6f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
178, 0x18bebd264d7a5d53,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
179, 0x3641c691d77005ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
180, 0xbe70ed7efea8c24c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
181, 0x33047fa8d03ca560,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
182, 0x3bed0d2221ff0f87,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
183, 0x23083a6ffbcf38a2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
184, 0xc23eb827073d3fa5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
185, 0xc873bb3415e9fb9b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
186, 0xa4645179e54147fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
187, 0x2c72fb443f66e207,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
188, 0x98084915dd89d8f4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
189, 0x88baa2de12c99037,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
190, 0x85c74ab238cb795f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
191, 0xe122186469ea3a26,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
192, 0x4c3bba99b3249292,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
193, 0x85d6845d9a015234,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
194, 0x147ddd69c13e6a31,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
195, 0x255f4d678c9a570b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
196, 0x2d7c0c410bf962b4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
197, 0x58eb7649e0aa16ca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
198, 0x9d240bf662fe0783,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
199, 0x5f74f6fa32d293cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
200, 0x4928e52f0f79d9b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
201, 0xe61c2b87146b706d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
202, 0xcfcd90d100cf5431,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
203, 0xf15ea8138e6aa178,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
204, 0x6ab8287024f9a819,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
205, 0xed8942593db74e01,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
206, 0xefc00e4ec2ae36dd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
207, 0xc21429fb9387f334,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
208, 0xf9a3389e285a9bce,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
209, 0xacdee8c43aae49b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
210, 0xefc382f02ad55c25,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
211, 0x1153b50e8d406b72,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
212, 0xb00d39ebcc2f89d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
213, 0xde62f0b9831c8850,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
214, 0xc076994662eef6c7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
215, 0x66f08f4752f1e3ef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
216, 0x283b90619796249a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
217, 0x4e4869bc4227499e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
218, 0xb45ad78a49efd7ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
219, 0xffe19aa77abf5f4b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
220, 0xfce11a0daf913aef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
221, 0x7e4e64450d5cdceb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
222, 0xe9621997cfd62762,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
223, 0x4d2c9e156868081,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
224, 0x4e2d96eb7cc9a08,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
225, 0xda74849bba6e3bd3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
226, 0x6f4621da935e7fde,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
227, 0xb94b914aa0497259,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
228, 0xd50d03e8b8db1563,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
229, 0x1a45c1ce5dca422e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
230, 0xc8d30d33276f843f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
231, 0xb57245774e4176b4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
232, 0x8d36342c05abbbb1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
233, 0x3591ad893ecf9e78,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
234, 0x62f4717239ee0ac8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
235, 0x9b71148a1a1d4200,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
236, 0x65f8e0f56dd94463,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
237, 0x453b1fcfd4fac8c2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
238, 0x4c25e48e54a55865,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
239, 0xa866baa05112ace2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
240, 0x7741d3c69c6e79c5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
241, 0x7deb375e8f4f7a8a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
242, 0xc242087ede42abd8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
243, 0x2fa9d1d488750c4b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
244, 0xe8940137a935d3d3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
245, 0x1dab4918ca24b2f2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
246, 0xe2368c782168fe3e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
247, 0x6e8b2d1d73695909,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
248, 0x70455ebea268b33e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
249, 0x656a919202e28da1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
250, 0x5a5a8935647da999,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
251, 0x428c6f77e118c13c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
252, 0xa87aee2b675bb083,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
253, 0x3873a6412b239969,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
254, 0x5f72c1e91cb8a2ee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
255, 0xa25af80a1beb5679,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
256, 0x1af65d27c7b4abc3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
257, 0x133437060670e067,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
258, 0xb1990fa39a97d32e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
259, 0x724adc89ae10ed17,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
260, 0x3f682a3f2363a240,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
261, 0x29198f8dbd343499,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
262, 0xdfaeeaa42bc51105,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
263, 0x5baff3901b9480c2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
264, 0x3f760a67043e77f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
265, 0x610fa7aa355a43ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
266, 0x394856ac09c4f7a7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
267, 0x1d9229d058aee82e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
268, 0x19c674804c41aeec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
269, 0x74cf12372012f4aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
270, 0xa5d89b353fa2f6ca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
271, 0x697e4f672ac363dd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
272, 0xde6f55ba73df5af9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
273, 0x679cf537510bd68f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
274, 0x3dc916114ae9ef7e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
275, 0xd7e31a66ec2ee7ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
276, 0xc21bebb968728495,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
277, 0xc5e0781414e2adfd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
278, 0x71147b5412ddd4bd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
279, 0x3b864b410625cca9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
280, 0x433d67c0036cdc6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
281, 0x48083afa0ae20b1b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
282, 0x2d80beecd64ac4e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
283, 0x2a753c27c3a3ee3e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
284, 0xb2c5e6afd1fe051a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
285, 0xea677930cd66c46b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
286, 0x4c3960932f92810a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
287, 0xf1b367a9e527eaba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
288, 0xb7d92a8a9a69a98e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
289, 0x9f9ad3210bd6b453,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
290, 0x817f2889db2dcbd8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
291, 0x4270a665ac15813c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
292, 0x90b85353bd2be4dd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
293, 0x10c0460f7b2d68d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
294, 0x11cef32b94f947f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
295, 0x3cf29ed8e7d477e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
296, 0x793aaa9bd50599ef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
297, 0xbac15d1190014aad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
298, 0x987944ae80b5cb13,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
299, 0x460aa51f8d57c484,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
300, 0xc77df0385f97c2d3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
301, 0x92e743b7293a3822,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
302, 0xbc3458bcfbcbb8c0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
