seed, 0xdeadbeaf,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
38, 0x366342a54b1978cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
39, 0x9fb39b13aaddfb5e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
40, 0xdb91fd0d9482bed7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
41, 0x89f6ea4ca9c68204,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
42, 0x146b31ccca461792,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
43, 0x203fd9724deb2486,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
44, 0x58a84f23748e25cb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
45, 0x2f20eb6aeb94e88,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
46, 0x14d3581460e473c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
47, 0xad5bd0d25f37d047,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
48, 0x1cf88fa16de258b2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
49, 0x3bcab6485b7a341,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
50, 0xb2433b37f227d90c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
51, 0x2cffd7e0a8360cc8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
52, 0x5d2eeff7c9ebc847,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
53, 0x6fd7c7ae23f9f64b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
54, 0x381650b2d00f175d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
55, 0x9d93edcedc873cae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
56, 0x56e369a033d4cb49,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
57, 0x7547997116a3bac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
58, 0x11debaa897fd4665,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
59, 0xdf799d2b73bd6fb8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
60, 0x3747d299c66624d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
61, 0xac9346701afd0cfa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
62, 0xac90e150fa13c7bf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
63, 0x85c56ad2248c2871,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
64, 0xdea66bf35c45f195,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
65, 0x59cf910ea079fb74,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
66, 0x2f841bb782274586,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
67, 0x9814df4384d92bd9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
68, 0x15bc70824be09925,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
69, 0x16d4d0524c0503a3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
70, 0xf04ea249135c0cc7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
71, 0xa707ab509b7e3032,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
72, 0x465459efa869e372,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
73, 0x64cbf70a783fab67,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
74, 0x36b3541a14ca8ed7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
75, 0x9a4dfae8f4c596bf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
76, 0x11d9a04224281be3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
77, 0xe09bbe6d5e98ec32,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
78, 0xa6c60d908973aa0d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
79, 0x7c524c57dd5915c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
80, 0xa810c170b27f1fdc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
81, 0xce5d409819621583,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
82, 0xfe2ee3d5332a3525,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
83, 0x162fb7c8b32045eb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
84, 0x4a3327156b0b2d83,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
85, 0x808d0282f971064,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
86, 0x2e6f04cf5ed27e60,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
87, 0xaf6800699cca67a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
88, 0xc7590aae7244c3bf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
89, 0x7824345f4713f5f9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
90, 0x8f713505f8fd059b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
91, 0x3d5b5b9bb6b1e80e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
92, 0x8674f45e5dc40d79,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
93, 0xcb1e36846aa14773,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
94, 0xe0ae45b2b9b778c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
95, 0xd7254ce931eefcfb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
96, 0xef34e15e4f55ac0a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
97, 0xf17cc0ba15a99bc4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
98, 0x77bb0f7ffe7b31f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
99, 0x6ee86438d2e71d38,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
100, 0x584890f86829a455,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
101, 0x7baf0d8d30ba70fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
102, 0xb1ac8f326b8403ae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
103, 0xcc1963435c874ba7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
104, 0x9c483b953d1334ce,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
105, 0xc0924bcbf3e10941,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
106, 0x21bcc581558717b1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
107, 0x2c5ad1623f8d292b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
108, 0xa8ea110f6124557e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
109, 0x15f24a6c5c4c591,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
110, 0x40fe0d9cd7629126,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
111, 0xcfe8f2b3b081484d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
112, 0x891383f4b4cac284,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
113, 0x76f2fcdef7fa845,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
114, 0x4edd12133aed0584,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
115, 0xd53c06d12308873d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
116, 0xf7f22882c17f86bf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
117, 0xfbaa4aad72f35e10,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
118, 0x627610da2e3c0cc3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
119, 0x582b16a143634d9a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
120, 0x9b4a7f69ed38f4a0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
121, 0x2df694974d1e1cbe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
122, 0xe5be6eaafed5d4b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
123, 0xc48e2a288ad6605e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
124, 0xbcb088149ce27c2b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
125, 0x3cb6a7fb06ceecbe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
126, 0x516735fff3b9e3ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
127, 0x5cbafc551ee5008d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
128, 0xee27d1ab855c5fd5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
129, 0xc99fb341f6baf846,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
130, 0x7ad8891b92058e6d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
131, 0xf50310d03c1ac6c7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
132, 0x947e281d998cbd3e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
133, 0x1d4d94a93824fe80,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
134, 0x5568b77289e7ee73,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
135, 0x7d82d1b2b41e3c8b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
136, 0x1af462c7abc787b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
137, 0xcfd8dfe80bfae1ef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
138, 0xd314caeb723a63ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
139, 0x1c63ddcfc1145429,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
140, 0x3801b7cc6cbf2437,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
141, 0xc327d5b9fdafddd3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
142, 0xe140278430ca3c78,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
143, 0x4d0345a685cb6ef8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
144, 0x47640dc86e261ff9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
145, 0xab817f158523ebf4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
146, 0x37c51e35fbe65a6b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
147, 0xab090f475d30a178,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
148, 0x4d3ec225bf599fc1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
149, 0xefd517b0041679b1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
150, 0x20ad50bca4da32c5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
151, 0x75e1f7cd07fad86d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
152, 0x348cf781ee655f4b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
153, 0x9375f0e5ffc2d2ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
154, 0x7689082fd5f7279c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
155, 0x633e56f763561e77,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
156, 0x9d1752d70861f9fd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
157, 0xa3c994b4e70b0b0f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
158, 0xabf7276a58701b88,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
159, 0xbfa18d1a0540d000,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
160, 0xc6a28a2475646d26,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
161, 0x7cdf108583f65085,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
162, 0x82dcefb9f32104be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
163, 0xc6baadd0adc6b446,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
164, 0x7a63cff01075b1b4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
165, 0x67ac62e575c89919,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
166, 0x96fa4320a0942035,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
167, 0xc4658859385b325f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
168, 0xde22c17ff47808f6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
169, 0xbb952c4d89e2f2ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
170, 0x638251fbc55bdc37,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
171, 0x38918b307a03b3ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
172, 0xccb60f2cedbb570b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
173, 0x3c06f4086a28f012,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
174, 0x4e8d238388986e33,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
175, 0x1760b7793514a143,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
176, 0xa3f924efe49ee7d6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
177, 0xaf6be2dbaebc0bdf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
178, 0x6782682090dffe09,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
179, 0xb63a4d90d848e8ef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
180, 0x5f649c7eaf4c54c5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
181, 0xbe57582426a085ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
182, 0xb5dd825aa52fb76d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
183, 0x74cb4e6ca4039617,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
184, 0x382e578bf0a49588,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
185, 0xc043e8ea6e1dcdae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
186, 0xf902addd5c04fa7c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
187, 0xf3337994612528db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
188, 0x4e8fd48d6d15b4e6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
189, 0x7190a509927c07ab,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
190, 0x864c2dee5b7108ae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
191, 0xbb9972ddc196f467,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
192, 0x1ea02ab3ca10a448,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
193, 0xe50a8ffde35ddef9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
194, 0x7bd2f59a67183541,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
195, 0x5a940b30d8fcd27a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
196, 0x82b4cea62623d4d3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
197, 0x6fbda76d4afef445,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
198, 0x8b1f6880f418328e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
199, 0x8b69a025c72c54b7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
200, 0xb71e0f3986a3835f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
201, 0xa4a7ddb8b9816825,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
202, 0x945dcda28228b1d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
203, 0xb471abf2f8044d72,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
204, 0xf07d4af64742b1ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
205, 0xfca5190bc4dd6a2a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
206, 0xd681497262e11bc5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
207, 0xbe95d5f00c577028,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
208, 0x56313439fd8bde19,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
209, 0x3f3d9ac9b5ee6522,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
210, 0x7b8d457dd2b49bbe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
211, 0xe76b5747885d214b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
212, 0xa8a695b3deb493ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
213, 0x5292446548c95d71,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
214, 0xbf5cdf0d436412df,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
215, 0x7936abaed779d28d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
216, 0x659c6e8073b3a06d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
217, 0x86c9ff28f5543b71,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
218, 0x6faa748445a99146,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
219, 0xdcc1e6ab57904fd7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
220, 0x770bd61233addc5f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
221, 0x16963e041e46d94f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
222, 0x158e6cb2934157ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
223, 0xb65088a8fd246441,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
224, 0x2b12ced6ce8a68c3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
225, 0x59a18d02cd6082b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
226, 0x4ddbc318cb5488ee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
227, 0x3d4cf520b3ed20a1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
228, 0x7028b3a92e2b292d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
229, 0xf141da264a250e4d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
230, 0x9788d53e86041c37,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
231, 0x1bb91238a7c97dbf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
232, 0x81953d0ddb634309,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
233, 0xfa39ccfe14d2d46,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
234, 0xf7c7861c9b7e8399,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
235, 0x18d27ca50d9dc249,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
236, 0x258dfdf38510d0d9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
237, 0x9e72d8af910ea76f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
238, 0x4f8ef24b96de50ad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
239, 0xb9d9c12297e03dc9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
240, 0x91994e41b4a1929c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
241, 0x8defa79b2ccc83b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
242, 0x948566748706dac5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
243, 0x7b0454946e70e4cf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
244, 0x340b7cb298c70ed7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
245, 0x6602005330cebd95,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
246, 0xf71cb803aa61f722,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
247, 0x4683fb07fc70ae8a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
248, 0xc6db9f0c4de3ed88,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
249, 0x3e8dfae2a593cef9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
250, 0x615f7c38e3862b33,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
251, 0x676c7996550d857,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
252, 0xc6d520d54a5c266a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
253, 0x202b1e8eef14aa2e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
254, 0xa3a84891a27a582,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
255, 0x84dbee451658d47f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
256, 0x254c7cd97e777e3a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
257, 0xf50b6e977f0eba50,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
258, 0x2898b1d3062a4798,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
259, 0x4096f7cbbb019773,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
260, 0x9fb8e75548062c50,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
261, 0x4647071e5ca318ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
262, 0x2b4750bdb3b3b01,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
263, 0x88ac41cc69a39786,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
264, 0x705e25476ef46fa3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
265, 0xc0c1db19884a48a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
266, 0x1364c0afdbb465e5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
267, 0x58e98534701272a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
268, 0x746a5ea9701517c0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
269, 0x523a70bc6b300b67,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
270, 0x9b1c098eda8564ad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
271, 0xfbaeb28d3637067f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
272, 0xddd9a13551fdba65,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
273, 0x56461a670559e832,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
274, 0xab4fd79be85570ad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
275, 0xd4b691ecaff8ca55,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
276, 0x11a4495939e7f004,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
277, 0x40d069d19477eb47,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
278, 0xe790783d285cd81e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
279, 0xde8218b16d935bc7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
280, 0x2635e8c65cd4182d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
281, 0xeae402623e3454,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
282, 0x9f99c833184e0279,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
283, 0x3d0f79a0d52d84e7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
284, 0xc1f8edb10c625b90,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
285, 0x9b4546363d1f0489,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
286, 0x98d86d0b1212a282,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
287, 0x386b53863161200d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
288, 0xbe1165c7fe48a135,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
289, 0xb9658b04dbbfdc8c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
290, 0xcea14eddfe84d71a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
291, 0x55d03298be74abe7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
292, 0x5be3b50d961ffd7e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
293, 0xc76b1045dc4b78e1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
294, 0x7830e3ff3f6c3d4c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
295, 0xb617adb36ca3729,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
296, 0x4a51bdb194f14aa9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
297, 0x246024e54e6b682a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
298, 0x33d42fc9c6d33083,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
299, 0xadccba149f31e1d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
300, 0x5183e66b9002f8b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
301, 0x70eb2416404d51b7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
302, 0x26c25eb225535351,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
