seed, 0xdeadbeaf,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
72, 0x17ddee72,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
73, 0xfd534251,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
74, 0x9e500564,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
75, 0x9013a036,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
76, 0xcf08f118,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
77, 0x6b6d5969,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
78, 0x3ccf1977,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
79, 0x7cc11497,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
80, 0x651c6ac9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
81, 0x4d6b104b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
82, 0x9a28314e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
83, 0x14c237be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
84, 0x9cfc8d52,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
85, 0x2947fad5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
86, 0xd71eff49,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
87, 0x5188730e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
88, 0x4b894614,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
89, 0xf4fa2a34,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
90, 0x42f7cc69,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
91, 0x4089c9e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
92, 0xbf0bbfe4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
93, 0x3cea65c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
94, 0xc6221207,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
95, 0x1bb71a8f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
96, 0x54843fe7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
97, 0xbc59de4c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
98, 0x79c6ee64,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
99, 0x14e57a26,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
100, 0x68d88fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
101, 0x2b86ef64,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
102, 0x8ffff3c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
103, 0x5bdd573f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
104, 0x85671813,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
105, 0xefe32ca2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
106, 0x105ded1e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
107, 0x90ca2769,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
108, 0xb33963ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
109, 0x363fbbc3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
110, 0x3b3763ae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
111, 0x1d50ab88,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
112, 0xc9ec01eb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
113, 0xc8bbeada,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
114, 0x5d704692,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
115, 0x5fd9e40,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
116, 0xe61c125,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
117, 0x2fe05792,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
118, 0xda8afb72,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
119, 0x4cbaa653,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
120, 0xdd2243df,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
121, 0x896fd3f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
122, 0x5bc23db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
123, 0xa1c4e807,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
124, 0x57d1a24d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
125, 0x66503ddc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
126, 0xcf7c0838,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
127, 0x19e034fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
128, 0x66807450,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
129, 0xfc219b3b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
130, 0xe8a843e7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
131, 0x9ce61f08,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
132, 0x92b950d6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
133, 0xce955ec4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
134, 0xda0d1f0d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
135, 0x960c6250,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
136, 0x39552432,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
137, 0xde845e84,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
138, 0xff3b4b11,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
139, 0x5d918e6f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
140, 0xbb930df2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
141, 0x7cfb0993,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
142, 0x5400e1e9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
143, 0x3bfa0954,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
144, 0x7e2605fb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
145, 0x11941591,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
146, 0x887e6994,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
147, 0xdc8bed45,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
148, 0x45b3fb50,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
149, 0xfbdf8358,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
150, 0x41507468,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
151, 0x34c87166,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
152, 0x17f64d77,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
153, 0x3bbaf4f8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
154, 0x4f26f37e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
155, 0x4a56ebf2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
156, 0x81100f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
157, 0x96d94eae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
158, 0xca88fda5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
159, 0x2eef3a60,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
160, 0x952afbd3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
161, 0x2bec88c7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
162, 0x52335c4b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
163, 0x8296db8e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
164, 0x4da7d00a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
165, 0xc00ac899,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
166, 0xadff8c72,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
167, 0xbecf26cf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
168, 0x8835c83c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
169, 0x1d13c804,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
170, 0xaa940ddc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
171, 0x68222cfe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
172, 0x4569c0e1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
173, 0x29077976,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
174, 0x32d4a5af,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
175, 0xd31fcdef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
176, 0xdc60682b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
177, 0x7c95c368,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
178, 0x75a70213,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
179, 0x43021751,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
180, 0x5e52e0a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
181, 0xf7e190b5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
182, 0xee3e4bb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
183, 0x2fe3b150,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
184, 0xcf419c07,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
185, 0x478a4570,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
186, 0xe5c3ea50,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
187, 0x417f30a8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
188, 0xf0cfdaa0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
189, 0xd1f7f738,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
190, 0x2c70fc23,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
191, 0x54fc89f9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
192, 0x444dcf01,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
193, 0xec2a002d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
194, 0xef0c3a88,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
195, 0xde21be9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
196, 0x88ab3296,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
197, 0x3028897c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
198, 0x264b200b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
199, 0xd8ae0706,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
200, 0x9eef901a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
201, 0xbd1b96e0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
202, 0xea71366c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
203, 0x1465b694,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
204, 0x5a794650,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
205, 0x83df52d4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
206, 0x8262413d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
207, 0x5bc148c0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
208, 0xe0ecd80c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
209, 0x40649571,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
210, 0xb4d2ee5f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
211, 0xedfd7d09,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
212, 0xa082e25f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
213, 0xc62992d1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
214, 0xbc7e65ee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
215, 0x5499cf8a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
216, 0xac28f775,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
217, 0x649840fb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
218, 0xd4c54805,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
219, 0x1d166ba6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
220, 0xbeb1171f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
221, 0x45b66703,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
222, 0x78c03349,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
223, 0x38d2a6ff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
224, 0x935cae8b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
225, 0x1d07dc3f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
226, 0x6c1ed365,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
227, 0x579fc585,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
228, 0x1320c0ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
229, 0x632757eb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
230, 0xd265a397,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
231, 0x70e9b6c2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
232, 0xc81e322c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
233, 0xa27153cf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
234, 0x2118ba19,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
235, 0x514ec400,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
236, 0x2bd0ecd6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
237, 0xc3e7dae3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
238, 0xfa39355e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
239, 0x48f23cc1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
240, 0xbcf75948,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
241, 0x53ccc70c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
242, 0x75346423,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
243, 0x951181e0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
244, 0x348e90df,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
245, 0x14365d7f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
246, 0xfbc95d7a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
247, 0xdc98a9e6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
248, 0xed202df7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
249, 0xa59ec913,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
250, 0x6b6e9ae2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
251, 0x1697f265,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
252, 0x15d322d0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
253, 0xa2e7ee0a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
254, 0x88860b7e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
255, 0x455d8b9d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
256, 0x2f5c59cb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
257, 0xac49c9f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
258, 0xa6a6a039,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
259, 0xc057f56b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
260, 0xf1ff1208,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
261, 0x5eb8dc9d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
262, 0xe6702509,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
263, 0xe238b0ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
264, 0x5ae32e3d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
265, 0xa88ebbdf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
266, 0xef885ae7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
267, 0xafa6d49b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
268, 0xc94499e0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
269, 0x1a196325,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
270, 0x88938da3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
271, 0x14f4345,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
272, 0xd8e33637,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
273, 0xa3551bd5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
274, 0x73fe35c7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
275, 0x9561e94b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
276, 0xd673bf68,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
277, 0x16134872,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
278, 0x68c42f9f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
279, 0xdf7574c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
280, 0x8809bab9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
281, 0x1432cf69,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
282, 0xafb66bf1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
283, 0xc184aa7b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
284, 0xedbf2007,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
285, 0xbd420ce1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
286, 0x761033a0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
287, 0xff7e351f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
288, 0xd6c3780e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
289, 0x5844416f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
290, 0xc6c0ee1c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
291, 0xd2e147db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
292, 0x92ac601a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
293, 0x393e846b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
294, 0x18196cca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
295, 0x54a22be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
296, 0x32bab1c4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
297, 0x60365183,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
298, 0x64fa342,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
299, 0xca24a493,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
300, 0xd8cc8b83,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
301, 0x3faf102b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
302, 0x6e09bb58,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
303, 0x812f0ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
304, 0x592c95d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
305, 0xe45ea4c5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
306, 0x23aebf83,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
307, 0xbd9691d4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
308, 0xf47b4baa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
309, 0x4ac7b487,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
310, 0xcce18803,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
311, 0x3377556e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
312, 0x3ff8e6b6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
313, 0x99d22063,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
314, 0x23250bec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
315, 0x4e1f9861,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
316, 0x8554249b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
317, 0x8635c2fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
318, 0xe8426e8a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
319, 0x966c29d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
320, 0x270b6082,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
321, 0x3180a8a1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
322, 0xe7e1668b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
323, 0x7f868dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
324, 0xcf4c17cf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
325, 0xe31de4d1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
326, 0xc8c8aff4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
327, 0xae8db704,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
328, 0x3c928cc2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
329, 0xe12cd48,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
330, 0xb33ecd04,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
331, 0xb93d7cbe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
332, 0x49c69d6a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
333, 0x7d3bce64,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
334, 0x86bc219,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
335, 0x8408233b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
336, 0x44dc7479,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
337, 0xdf80d538,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
338, 0xf3db02c3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
339, 0xbbbd31d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
340, 0x121281f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
341, 0x7521e9a3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
