seed, 0xdeadbeaf,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
200, 0x39ec97c26e3d18a0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
201, 0xb7117c6037e142c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
202, 0xe3a6ce6e6c71a028,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
203, 0xe70a265e5db90bb2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
204, 0x24da4480530def1e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
205, 0xfd82b28ce11d9a90,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
206, 0x5bf61ead55074a1d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
207, 0xbe9899c61dec480d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
208, 0xae7d66d21e51ec9e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
209, 0x384ee62c26a08419,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
210, 0x6648dccb7c2f4abf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
211, 0xc72aa0c2c708bdc9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
212, 0x205c5946b2b5ba71,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
213, 0xd4d8d0b01890a812,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
214, 0x56f185493625378d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
215, 0x92f8072c81d39bd0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
216, 0xa60b3ceecb3e4979,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
217, 0xfcf41d88b63b5896,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
218, 0xf5a49aa845c14003,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
219, 0xffcc7e99eee1e705,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
220, 0xdd98312a7a43b32d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
221, 0xa6339bd7730b004,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
222, 0xdac7874ba7e30386,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
223, 0xadf6f0b0d321c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
224, 0x126a173ae4ffa39f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
225, 0x5c854b137385c1e7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
226, 0x8173d471b1e69c00,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
227, 0x23fa34de43581e27,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
228, 0x343b373aef4507b1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
229, 0xa482d262b4ea919c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
230, 0xf7fbef1b6f7fbba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
231, 0xd8ce559487976613,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
232, 0xbf3c8dd1e6ebc654,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
233, 0xda41ed375451e988,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
234, 0xf54906371fd4b9b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
235, 0x5b6bb41231a04230,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
236, 0x866d816482b29c17,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
237, 0x11315b96941f27dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
238, 0xff95c79205c47d50,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
239, 0x19c4fff96fbdac98,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
240, 0xbfb1ae6e4131d0f4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
241, 0x9d20923f3cdb82c9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
242, 0x282175507c865dff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
243, 0xdfd5e58a40fe29be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
244, 0xedbd906ff40c8e4f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
245, 0x11b04fc82614ccb3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
246, 0xeceb8afda76ae49f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
247, 0xa4856913847c2cdf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
248, 0x6f1425f15a627f2a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
249, 0xdf144ffedf60349e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
250, 0x392d7ecfd77cc65f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
251, 0x72b8e2531049b2c6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
252, 0x5a7eb2bdb0ec9529,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
253, 0xdcfd4306443e78c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
254, 0x89ad67ed86cd7583,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
255, 0x276b06c0779a6c8f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
256, 0xb2dbb723196a0ac3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
257, 0x66c86a3b65906016,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
258, 0x938348768a730b47,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
259, 0x5f5282de938d1a96,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
260, 0xa4d4588c4b473b1f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
261, 0x8daed5962be4796f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
262, 0x9dde8d796985a56e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
263, 0x46be06dbd9ed9543,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
264, 0xdf98286ceb9c5955,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
265, 0xa1da1f52d7a7ca2b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
266, 0x5a7f1449f24bbd62,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
267, 0x3aedc4e324e525fd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
268, 0xced62464cd0154e1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
269, 0x148fc035e7d88ce3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
270, 0x82f8878948f40d4c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
271, 0x4c04d9cdd6135c17,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
272, 0xdf046948d86b3b93,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
273, 0x2f0dec84f403fe40,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
274, 0xa61954fb71e63c0d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
275, 0x616d8496f00382e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
276, 0x162c622472746e27,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
277, 0x43bcfe48731d2ceb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
278, 0xff22432f9ff16d85,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
279, 0xc033ed32bb0ad5a4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
280, 0x5d3717cc91c0ce09,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
281, 0x7a39a4852d251075,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
282, 0x61cd73d71d6e6a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
283, 0xe37e2ea4783ab1a5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
284, 0x60e1882162579ea8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
285, 0x9258ec33f1a88e00,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
286, 0x24b32acf029f0407,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
287, 0x1410fc9aea6d3fac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
288, 0x6054cf2a3c71d8f7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
289, 0x82f7605157a66183,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
290, 0x3b34c1c0dff9eac5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
291, 0xfebe01b6d5c61819,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
292, 0x7372187c68b777f2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
293, 0xc6923812cda479f0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
294, 0x386613be41b45156,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
295, 0x92cfebe8cc4014b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
296, 0x8e13c4595849828b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
297, 0x90e47390d412291f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
298, 0x6b21a1d93d285138,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
299, 0xbf5b1f5922f04b12,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
300, 0x21e65d1643b3cb69,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
301, 0xf7683b131948ac3c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
302, 0xe5d99fc926196ed2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
